id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6VObnIkLVruX4UVyxWhlqm,Skyfall,75,286480,0,['Adele'],['4dpARuHxo51G3z768sgnrY'],10/4/2012,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4
2rTnVB1bvwxHtaIl4uVu7f,Slide,75,238321,1,"['H.E.R.', 'YG']","['3Y7RZ31TRPVadSFVy1o8os', '0A0FS04o6zMoto8OKPsDwY']",9/27/2019,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12E-06,0.207,0.196,97.028,4
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),75,230813,1,"['Calvin Harris', 'Frank Ocean', 'Migos']","['7CajNmpbOovFoOoasH2HaY', '2h93pZq0e7k5yf4dywlkpM', '6oMuImdp5ZcFhWP0ESe6mG']",2/24/2017,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,4
44ADyYoY5liaRa3EOAl4uf,Slide Away,75,233654,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],8/16/2019,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83E-06,0.248,0.288,148.051,4
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,75,340742,0,['Deep Purple'],['568ZhdwyaiCyOGJRtNYhWf'],3/25/1972,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4
7FjZU7XFs7P9jHI9Z0yRhK,So Close,75,190302,0,"['NOTD', 'Felix Jaehn', 'Captain Cuts', 'Georgia Ku']","['5jAMCwdNHWr7JThxtMuEyy', '4bL2B6hmLlMWnUEZnorEtG', '0rlKkLkpsCnJbZethGBfAk', '5mYakBbBzPMQTfkVMIgiDM']",11/2/2018,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08E-06,0.103,0.761,125.03,4
3qgPpwtuRu5oP8EtFSj8HE,SO DONE,75,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],11/6/2020,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,4
2gqWRRCXnma9L8xQ1RdemQ,SO DONE,75,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],11/4/2020,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,4
4poybupy26pTWPr9zY1i7h,Some Say,75,175602,0,['Nea'],['7nqlScm2smydSRl13eaP8E'],9/6/2019,0.779,0.342,3,-6.316,0,0.0404,0.701,2.56E-06,0.132,0.482,104.993,4
5hc71nKsUgtwQ3z52KEKQk,Somebody Else,75,347520,1,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],2/26/2016,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,4
4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,75,296480,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],12/10/1976,0.406,0.698,8,-7.024,1,0.0624,0.186,0,0.233,0.333,109.266,3
6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,75,197200,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2004,0.497,0.97,10,-4.851,0,0.0836,9.04E-05,0.000674,0.101,0.689,138.081,4
0SErdEdRcVX1uJCf1eTGYH,Somebodyâ€™s Problem,75,161773,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],11/20/2020,0.657,0.54,5,-7.675,1,0.0287,0.662,0,0.123,0.625,136.97,4
3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,75,176640,0,"['Chico Rose', '71 Digits']","['5OdVywqKqyCWwfE2fZb7IX', '7rYojRyXBLPrX6UWfnAkaC']",4/17/2020,0.712,0.857,1,-4.922,0,0.052,0.0855,9.98E-05,0.0723,0.207,124.963,4
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,75,247627,0,"['The Chainsmokers', 'Coldplay']","['69GGBxA162lTqCwzJG5jLp', '4gzpq5DPGxSnKTe4SA8HAU']",2/22/2017,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46E-05,0.174,0.505,102.996,4
5jZ32WOU7sqzDYbzINwMUk,SORRY PAPI,75,163053,1,"['Bad Bunny', 'ABRA']","['4q3ewBCX7sLwd24euuV69X', '3ZJxEmjYZd5VOqZ8o3aXiL']",11/27/2020,0.612,0.561,1,-6.054,1,0.0851,0.0601,0,0.145,0.393,191.911,4
7D0RhFcb3CrfPuTJ0obrod,Sparks,75,227093,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],7/10/2000,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
7GJ572zvnU94VZVrj5XRtb,Spirits,75,203653,0,['The Strumbellas'],['6ujr1NkqbZpYOhquczUUfl'],4/22/2016,0.556,0.658,0,-6.075,1,0.0265,0.163,0,0.113,0.787,80.529,4
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,75,177600,0,"['Marshmello', 'Lil Peep']","['64KEffDW9EtZ1y2vBYgq8T', '2kCcBybjl3SAtIcwdWpUe3']",1/12/2018,0.546,0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,4
05ZACkzW8YbRq3eFgIfSNB,Springsteen,75,263387,0,['Eric Church'],['2IvkS5MXK0vPGnwyJsrEyV'],1/1/2011,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77E-05,0.185,0.927,104.023,4
5masKPHeAOVNgxdLebIcK7,Stole the Show,75,223187,0,"['Kygo', 'Parson James']","['23fqKkggKUBHNkbKtXEls4', '48sLioddyaXkuhyHXSkpsB']",5/13/2016,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,4
3by8IfnW9dZ2t4pZw1WVxz,Stone Cold,75,191308,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],1/1/2015,0.419,0.453,8,-7.685,1,0.0437,0.539,0,0.0971,0.356,140.327,3
7HiIy4QaA5ud7ZuuyBysKk,STORY,75,279941,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],3/26/2021,0.528,0.854,7,-3.94,1,0.532,0.645,0,0.617,0.512,179.835,3
49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,75,160289,0,"['Lennon Stella', 'Charlie Puth']","['1cZQSpDsxgKIX2yW5OR9Ot', '6VuMaDnrHyPL1p4EHjYLi7']",4/23/2020,0.696,0.686,5,-6.113,0,0.0309,0.262,0,0.174,0.7,115.982,4
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,75,237793,0,['Petit Biscuit'],['6gK1Uct5FEdaUWRWpU4Cl2'],2015,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,4
2HvtedoEeymVWrBPyAMNwZ,SUPERBLOOM,75,213547,0,['MisterWives'],['5ivCbtrcD5N4rD337xIb2z'],7/24/2020,0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102,4
4SS4YfDAEQG0fZAe1xfgn3,Svag,75,191104,0,['Victor Leksell'],['6RJXSfbIkEMoCJ8GAg2dVO'],6/17/2020,0.595,0.528,5,-8.922,0,0.0621,0.748,0,0.112,0.419,153.74,4
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,75,356067,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],7/21/1987,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,4
6REbwUNlppTfcnV4d4ZoZi,Swimming Pools (Drank),75,247800,1,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],1/1/2012,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,4
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,75,378147,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],12/6/1968,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,4
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),75,212733,0,"['Clean Bandit', 'Zara Larsson']","['6MDME20pz9RveH9rEXvrOM', '1Xylc3o4UrD53lo9CvFvVg']",11/30/2018,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41E-05,0.189,0.454,122.956,4
70jrNdP6R9AKHazjaurG3Z,TÃ´ Preocupada (Calma Amiga) (feat. Anitta),75,120000,0,"['Mc Rebecca', 'DJ Will22', 'Anitta']","['5MS6HieNmKxzkAM8amE8sr', '4WrL8YBVkibeodZIhBLjsn', '7FNnA9vBm6EKceENgCGRMb']",2/25/2021,0.895,0.671,7,-3.126,1,0.137,0.243,3.57E-06,0.0768,0.905,84.956,4
6aKDdFwPJLgHT4aNktrQmb,Take It To Trial (feat. Yak Gotti),75,170267,1,"['Young Stoner Life', 'Young Thug', 'Gunna', 'Yak Gotti']","['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '0dvFTsuG02c4cRbcSQ8zE6']",12/18/2020,0.891,0.552,1,-6.877,1,0.223,0.00225,2.18E-06,0.162,0.455,135.976,4
5jW3rF4URMdK7tO2xjS5EI,Tal Vez,75,263899,0,['Paulo Londra'],['3vQ0GE3mI0dAaxIMYe5g7z'],5/23/2019,0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,4
4djIFfof5TpbSGRZUpsTXq,Talk Too Much,75,187133,0,['COIN'],['0ZxZlO7oWCSYMXhehpyMvE'],4/21/2017,0.598,0.888,4,-5.119,1,0.0807,0.00947,0,0.347,0.482,103.966,4
5GkeaIeCEfB0LOqk7sIVHQ,TÃº,75,194267,0,['Los Elegantes de Jerez'],['0ZcwFNId7ySqDJyhXfKIav'],2/24/2020,0.767,0.701,5,-5.928,0,0.0269,0.62,0.0295,0.166,0.888,115.017,3
7na7Bk98usp84FaOJFPv3d,Tattoo,75,202887,0,['Rauw Alejandro'],['1mcTU81TzQhprhouKaTkpq'],2/13/2020,0.755,0.617,9,-5.144,1,0.182,0.0217,0,0.0625,0.745,193.896,4
4G3PTss3mU33Tau7t4KbwE,Tattoo - Remix with Camilo,75,222680,0,"['Rauw Alejandro', 'Camilo']","['1mcTU81TzQhprhouKaTkpq', '28gNT5KBp7IjEOQoevXf9N']",11/13/2020,0.721,0.637,9,-5.134,1,0.286,0.0406,0,0.0525,0.691,193.922,4
2gzOFnP4J0AytvaPd86Rhm,Te Acuerdas,75,227700,0,"['Sech', 'Arcangel']","['77ziqFxp5gaInVrF2lj4ht', '4SsVbpTthjScTS7U2hmr1X']",3/19/2021,0.84,0.692,1,-2.182,1,0.0689,0.0871,0.0154,0.251,0.597,89.991,4
612VcBshQcy4mpB2utGc3H,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",75,280000,0,['Eric Clapton'],['6PAt558ZEZl0DmdXlnjMgD'],8/25/1992,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,4
3jlxX3VXPiY3lvBBbppQD3,TELL ME WHY,75,195268,1,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],7/24/2020,0.6,0.723,6,-4.928,0,0.158,0.109,0,0.167,0.463,149.881,4
6Flu33CZc4xS2gkA6cRcNh,Texas Sun,75,252812,0,"['Khruangbin', 'Leon Bridges']","['2mVVjNmdjXZZDvhgQWiakk', '3qnGvpP8Yth1AqSBMqON5x']",2/7/2020,0.635,0.631,7,-10.007,1,0.0343,0.0378,0.138,0.0997,0.619,111.563,4
27a0ydWvFCt4jgl9m61lS1,THAT'S A JOKE,75,229657,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],3/26/2021,0.788,0.933,9,-2.664,1,0.298,0.599,0,0.685,0.6,139.016,4
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,75,175093,0,['Good Charlotte'],['5aYyPjAsLj7UzANzdupwnS'],10/4/2002,0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751,4
2u0CelO5c81XS7z3dGpHbS,The Beach,75,255133,0,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],10/30/2015,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11E-06,0.0766,0.105,135.739,4
6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylorâ€™s Version),75,245290,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],4/9/2021,0.642,0.576,1,-8.524,1,0.0282,0.488,0,0.159,0.469,125,4
44gRhRi2OhEf7moAUj6MD1,The Bigger Picture,75,252729,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],6/12/2020,0.59,0.618,1,-5.756,1,0.334,0.0127,0,0.244,0.153,96.459,3
0SZPXD0uEl72YjUVY2K3E9,"The Business, Pt. II",75,164268,0,"['TiÃ«sto', 'Ty Dolla $ign']","['2o5jDhtHVPhrJdv3cEQ99Z', '7c0XG5cIJTrrAgEC3ULPiq']",1/21/2021,0.658,0.747,8,-6.567,0,0.0971,0.138,0,0.129,0.326,120.073,4
0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,75,200547,0,['Breaking Benjamin'],['5BtHciL0e0zOP7prIHn3pP'],1/1/2006,0.392,0.964,10,-4.441,0,0.0644,7.13E-05,0.0387,0.106,0.269,167.024,4
5KqldkCunQ2rWxruMEtGh0,The Gambler,75,214880,0,['Kenny Rogers'],['4tw2Lmn9tTPUv7Gy7mVPI4'],11/20/1978,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,4
0lP4HYLmvowOKdsQ7CVkuq,The Kill,75,231533,0,['Thirty Seconds To Mars'],['0RqtSIYZmd4fiBKVFqyIqD'],1/1/2005,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),75,200107,1,"['Young Thug', 'J. Cole', 'Travis Scott']","['50co4Is1HCEo8bhOyUWKpn', '6l3HvQ5sa6mXTsMTB19rO5', '0Y5tJX1MQlPlqiwlOH1tJY']",5/23/2019,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,4
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,75,261093,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],11/1/1994,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
2olVm1lHicpveMAo4AUDRB,The Power Of Love,75,234333,0,['Huey Lewis & The News'],['7A9yZMTrFZcgEWAX2kBfK6'],1/1/2006,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92E-05,0.097,0.962,118.773,4
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,75,185413,0,['Simon & Garfunkel'],['70cRZdQywnSFp9pnc2WTCE'],10/19/1964,0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,4
0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,75,244587,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],6/16/1986,0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4
7i2xVGqiF5FBPvLg6PLHX3,There She Go (feat. Lil Uzi Vert),75,215020,0,"['Justin Bieber', 'Lil Uzi Vert']","['1uNFoZAHBGtllmzznpCI3s', '4O15NlyKLIASxsJ0PrXPfz']",3/26/2021,0.725,0.716,9,-5.448,1,0.0349,0.00945,0,0.119,0.904,150.074,4
075qcpR3BnxD5CWUIx1HTr,This Bar,75,185280,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],1/8/2021,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,4
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,75,162920,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],2/20/1984,0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,75,206307,1,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],1/6/2015,0.732,0.69,0,-4.992,0,0.134,0.291,0,0.116,0.758,143.072,4
0M3adYbGtyRHACP86dey1H,Throne,75,191520,0,['Bring Me The Horizon'],['1Ffb6ejR6Fe5IamqA5oRUF'],9/11/2015,0.426,0.888,0,-3.72,0,0.0987,0.000455,0,0.306,0.387,144.111,4
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",75,187027,0,"['Sia', 'Diplo', 'Labrinth', 'LSD']","['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']",4/12/2019,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23E-05,0.191,0.489,112.009,4
1YM6c2sxbf2Jacl9IFgn4I,Titanic,75,176650,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],7/10/2020,0.567,0.545,1,-6.668,0,0.0448,0.168,0,0.112,0.234,174.146,4
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,75,192080,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],12/13/2019,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61E-05,0.335,0.605,104.959,4
3Mmt6Xk0H6VR92PEp6x3hP,To Be With You - 2010 Remastered Version,75,210480,0,['Mr. Big'],['5OfhOoKunSnuubxxRML8J3'],3/26/1991,0.688,0.375,4,-9.601,1,0.0535,0.286,0,0.133,0.45,83.635,4
2ZTYlnhhV1UAReg7wIGolx,To Die For,75,193795,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2/14/2020,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66E-06,0.098,0.307,171.649,4
3D5uEBD0cAEGZGUo5j9045,Todavia,75,205360,0,['La Factoria'],['4VsbQvC84B8Z3IsBY1HLQy'],9/6/2019,0.774,0.91,10,-3.371,1,0.0569,0.0803,0.000168,0.0908,0.65,113.307,4
2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylorâ€™s Version),75,241822,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],4/9/2021,0.482,0.779,7,-5.025,1,0.0409,0.0135,0,0.296,0.328,158.162,4
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,75,201000,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],11/3/2017,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,4
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),75,165704,0,"['Marshmello', 'Imanbek', 'Usher']","['64KEffDW9EtZ1y2vBYgq8T', '5rGrDvrLOV2VV8SCFVGWlj', '23zg3TcAtWQy7J6upgbUnj']",10/23/2020,0.712,0.891,6,-2.76,0,0.0401,0.00415,0,0.258,0.735,126.012,4
1Jaah2tmN9Hv81A87KZ1MU,Torn,75,244667,0,['Natalie Imbruglia'],['0dlOr0VIysztGWvU1dpjmP'],11/10/1997,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,75,222093,1,['Fetty Wap'],['6PXS4YHDkKvl1wkIl4V8DL'],9/25/2015,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,75,277267,0,['Savage Garden'],['3NRFinRTEqUCfaTTZmk8ek'],3/4/1997,0.555,0.698,0,-8.874,1,0.0287,0.403,0,0.0851,0.816,168.12,4
2FSVMyqLldC36p0deIYvI9,TRUST,75,264416,0,"['NF', 'Tech N9ne']","['6fOMl44jA4Sp5b9PpYCkzz', '6UBA15slIuadJ8h2lPRPos']",3/26/2021,0.746,0.884,10,-3.348,0,0.33,0.138,0,0.146,0.664,140.1,4
2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,75,255893,0,['Sleeping At Last'],['0MeLMJJcouYXCymQSHPn8g'],6/18/2012,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,3
4msyEItsAavVb5pZYCuz4n,Tuyo y MÃ­o,75,200946,0,"['Camilo', 'Los Dos Carnales']","['28gNT5KBp7IjEOQoevXf9N', '25UNJbwGZSQKvz5cPLWlv3']",3/4/2021,0.626,0.535,0,-5.327,1,0.0408,0.59,0,0.172,0.848,77.984,3
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,75,155227,0,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],3/22/1963,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74E-06,0.0414,0.937,124.631,4
4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,75,229813,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],5/12/2017,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86E-06,0.0999,0.456,69.387,4
3OaunNUlXXs5e2PXtNAzzG,UCLA,75,192000,1,"['RL Grime', '24hrs']","['5eIbEEQnDM8yuDVB0bimSP', '4isewEHTP7Az2QheDdBQ6J']",7/27/2018,0.536,0.879,1,-3.019,1,0.0621,0.0742,0,0.0847,0.334,140.137,4
3qGHAKgjQruzj6doKkyEb5,Unlock it (feat. Kim Petras and Jay Park),75,232933,1,"['Charli XCX', 'Kim Petras', 'Jay Park']","['25uiPmTg16RbhZWAqwLBy5', '3Xt3RrJMFv5SZkCfUE8C1J', '4XDi67ZENZcbfKnvMnTYsI']",12/15/2017,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83E-05,0.382,0.5,134.824,4
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,75,217747,0,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],10/21/2016,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylorâ€™s Version),75,312107,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],4/9/2021,0.393,0.531,5,-6.112,1,0.0329,0.0181,0,0.169,0.224,200.391,4
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",75,233733,0,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2006,0.772,0.371,5,-5.743,0,0.0348,0.744,0,0.167,0.684,96.574,4
4O3sAZoZDIhNRcfHNuU4Ps,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)",75,222047,0,"['Takagi & Ketra', 'Marco Mengoni', 'Frah Quintale']","['76UCIJTB0jcJvBaL0CdIqx', '3xGlLcG9CUrs5MvFkSLOS5', '7BgEOZ9w3Y4IMShXTMu1nN']",1/8/2021,0.737,0.726,10,-5.52,1,0.0618,0.0261,0,0.111,0.564,119.991,3
4nTduFjaTmGysc9WKNuCcs,Vida de Rico,75,184722,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],3/4/2021,0.808,0.497,6,-4.008,1,0.0453,0.18,0,0.0642,0.962,87.987,4
72kaj3MRKcGnv2dbukJQRA,Vida Ventajosa,75,156792,0,['Los Dos Carnales'],['25UNJbwGZSQKvz5cPLWlv3'],11/29/2019,0.735,0.524,10,-6.656,1,0.0684,0.535,0,0.066,0.813,94.642,4
3QSjVPObHxuAJc3E5nrjRn,VILLAIN,75,199125,0,"['K/DA', 'Madison Beer', 'Kim Petras', 'League of Legends']","['4gOc8TsQed9eqnqJct2c5v', '2kRfqPViCqYdSGhYSM9R0Q', '3Xt3RrJMFv5SZkCfUE8C1J', '47mIJdHORyRerp4os813jD']",11/6/2020,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,4
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,75,215320,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],6/1/2018,0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,4
7KRcMPOGQA0WOw0T8qeXD7,Want It Again,75,172587,0,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],3/5/2021,0.489,0.515,9,-9.14,1,0.0348,0.662,3.84E-05,0.115,0.37,91.25,4
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,75,308667,0,['Bon Jovi'],['58lV9VcRSjABbAbfWS6skp'],8/16/1986,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,4
3f4fc8c8unrQeKecmUPEDR,Warriors,75,204587,0,"['League of Legends', '2WEI', 'Edda Hayes']","['47mIJdHORyRerp4os813jD', '4SGDDnlwi5G42HTGzYl2Fc', '0zJa53LLSg4TcZ5Lm4zFB8']",1/10/2020,0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,3
44WLOqH7QayQOQdeUHeKUK,We are Bulletproof : the Eternal,75,261543,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2/21/2020,0.526,0.575,9,-5.215,0,0.0309,0.225,0,0.108,0.19,84.047,4
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle MonÃ¡e),75,250627,0,"['fun.', 'Janelle MonÃ¡e']","['5nCi3BB41mBaMH9gfr6Su0', '6ueGR6SWhUJfvEhqkvMsVs']",2/21/2012,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,4
0U10zFw4GlBacOy9VDGfGL,We Found Love,75,215227,0,"['Rihanna', 'Calvin Harris']","['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']",11/19/2011,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,4
4KPYXZUCKYLEEcGmKN4Exs,Weekend,75,132775,0,['LIZOT'],['12A83CWwFiyXy90ScLWPIe'],3/27/2020,0.684,0.916,8,-5.519,1,0.167,0.0612,0.000341,0.172,0.265,123.937,4
5hCtPGRLgeF05Q902Qdxe2,Wein fÃ¼r mich,75,128800,1,"['KASIMIR1441', 'WILDBWOYS']","['7ADRm1oT7VmhRRZrZqycV6', '44yXVrsMTsKGUBHZsYFZNq']",3/18/2021,0.688,0.683,6,-7.454,0,0.15,0.027,0,0.368,0.817,120.01,4
0fIffclhgJC5h8AdMMVvkp,Welcome To The Party,75,214960,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],7/26/2019,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87E-05,0.196,0.228,143.013,4
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,75,219667,0,['Twisted Sister'],['7b85ve82Sh36a3UAx74wut'],5/10/1984,0.502,0.924,4,-6.299,1,0.0503,0.0127,0,0.162,0.922,149.186,4
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),75,173307,0,"['Julia Michaels', 'Niall Horan']","['0ZED1XzwlLHW4ZaG4lOT6m', '1Hsdzj7Dlq2I7tHP7501T4']",1/24/2019,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,4
